End Products
Sample,Barcode,"",Glucose Avg(g/L),Xylose Avg(g/L),Pyruvate Avg(g/L),Xylitol Avg(g/L),Succinate Avg(g/L),Lactate Avg(g/L),Glycerol Avg(g/L),Formate Avg(g/L),Acetate Avg(g/L),Ethanol Avg(g/L),Cellobiose Avg(g/L)
20200225-f-267,I0047753,T0057623,9.9905764256,0.0,0.0,0.0,0.0,0.1273064608,0.2924419249,0.7190585656,0.00652967596,0.0684443562,0.0
20200225-t-268,I0047822,T0057624,15.1673389056,0.2461816727,0.0,0.0,0.0,0.1361171856,0.2921702594,0.718970188,0.2559793576,0.091868187,0.0
20200225-f-268,I0047557,T0057625,6.8231672512,0.0,0.0,0.0,0.0,0.1279343184,0.2925220432,0.7196730661,0.0,0.044819660199999995393,0.0
20200225-BL-BL,I0047847,T0057626,22.3596017504,0.3151649064,0.0,0.0,0.0,0.1281360976,0.2924189024,0.7198963116,0.0,0.045778376900000004607,0.0


Sample,Barcode,Parent Barcode,batch,condition,strain_int
20200225-BL-BL,I0047847,,20200225,BL,BL
20200225-f-268,I0047557,,20200225,f,268
20200225-t-268,I0047822,,20200225,t,268
20200225-f-267,I0047753,,20200225,f,267
20200225-t-267,I0047797,,20200225,t,267
20200225-f-266,I0047748,,20200225,f,266
20200225-t-266,I0047794,,20200225,t,266
20200225-f-265,I0047771,,20200225,f,265
20200225-t-265,I0047678,,20200225,t,265
20200225-f-264,I0047783,,20200225,f,264
20200225-t-264,I0047888,,20200225,t,264
20200225-f-263,I0047534,,20200225,f,263
20200225-t-263,I0047596,,20200225,t,263
20200225-f-262,I0047665,,20200225,f,262
20200225-t-262,I0047780,,20200225,t,262
20200225-f-261,I0047538,,20200225,f,261
20200225-t-261,I0047519,,20200225,t,261
20200225-f-260,I0047695,,20200225,f,260
20200225-t-260,I0047664,,20200225,t,260
20200225-f-259,I0047857,,20200225,f,259
20200225-t-259,I0047917,,20200225,t,259
20200225-f-258,I0047477,,20200225,f,258
20200225-t-258,I0047526,,20200225,t,258


